152,-73.9845,40.77942
153,-73.97884,40.78049
154,-73.97629,40.77899
155,-73.97696,40.7831
156,-73.97441,40.7816
157,-73.98259,40.78207
158,-73.98051,40.78455
159,-73.97507,40.78568
160,-73.97225,40.78453
161,-73.97317,40.78827
162,-73.97036,40.78711
163,-73.97896,40.78737
164,-73.97722,40.78992
165,-73.97134,40.79083
166,-73.9685,40.78964
167,-73.96969,40.79305
168,-73.96686,40.79185
169,-73.96686,40.7944
170,-73.97496,40.79237
171,-73.97321,40.79491
172,-73.96925,40.79998
173,-73.96738,40.80254
174,-73.96472,40.79725
175,-73.9624,40.80046
176,-73.97421,40.7998
177,-73.96609,40.78246
178,-73.95664,40.76348
179,-73.95975,40.7605
180,-73.96378,40.76225
181,-73.97108,40.76484
182,-73.96789,40.76352
183,-73.96537,40.76693
184,-73.96859,40.76826
185,-73.96147,40.76537
186,-73.95433,40.76677
187,-73.95915,40.76852
188,-73.96213,40.77138
189,-73.96537,40.7727
190,-73.95186,40.76971
191,-73.95683,40.7717
192,-73.9493,40.77287
193,-73.95443,40.77494
194,-73.95875,40.7759
195,-73.96195,40.77724
196,-73.94813,40.77531
197,-73.94589,40.77627
198,-73.94526,40.77977
199,-73.95264,40.77719
200,-73.95147,40.7788
201,-73.95659,40.7788
202,-73.95495,40.78104
203,-73.95978,40.78016
204,-73.95817,40.78242
205,-73.94962,40.7813
206,-73.9526,40.78422
207,-73.95096,40.78646
208,-73.95584,40.78559
209,-73.95419,40.78781
210,-73.95991,40.8052
211,-73.96065,40.80639
212,-73.95892,40.8089
213,-73.95543,40.81147
214,-73.96561,40.80518
215,-73.96199,40.80862
216,-73.96446,40.80957
217,-73.95994,40.81369
218,-73.95365,40.81354
219,-73.95156,40.81607
220,-73.94949,40.81987
221,-73.9467,40.82294
222,-73.95734,40.81992
223,-73.95447,40.82054
224,-73.95286,40.82304
225,-73.95073,40.82547
226,-73.94876,40.82797
227,-73.94383,40.82619
228,-73.94285,40.82913
229,-73.95016,40.79906
230,-73.95485,40.80064
231,-73.95761,40.80403
232,-73.94807,40.80191
233,-73.95301,40.80316
234,-73.94566,40.80575
235,-73.95113,40.80571
236,-73.94923,40.80828
237,-73.9546,40.80837
238,-73.94244,40.8096
239,-73.93944,40.8137
240,-73.93664,40.8177
241,-73.9474,40.81107
242,-73.94523,40.81338
243,-73.94989,40.81349
244,-73.95706,40.81709
245,-73.94369,40.81585
246,-73.94185,40.8184
247,-73.94668,40.81857
248,-73.94,40.82094
249,-73.93981,40.8239
250,-73.94734,40.83119
251,-73.94394,40.82166
252,-73.93674,40.82503
253,-73.9366,40.83257
254,-73.94011,40.7878
255,-73.94798,40.78352
256,-73.94678,40.78511
257,-73.94496,40.78765
258,-73.94259,40.79088
259,-73.94888,40.78928
260,-73.95184,40.79102
261,-73.94607,40.79313
262,-73.94904,40.79485
263,-73.94276,40.79768
264,-73.94599,40.79898
265,-73.94006,40.7944
266,-73.93771,40.79758
267,-73.934,40.7947
268,-73.93117,40.79916
269,-73.93562,40.80044
270,-73.93338,40.80337
271,-73.93903,40.80281
272,-73.94284,40.80426
273,-73.93547,40.80693
274,-73.93921,40.80823
275,-73.936,40.81321
276,-73.92543,40.79088
277,-73.9147,40.86792
278,-73.92499,40.86758
279,-73.91897,40.86933
280,-73.9171,40.87131
281,-73.9249,40.87253
282,-73.9397,40.84982
283,-73.92123,40.85987
284,-73.94153,40.83228
285,-73.94595,40.83383
286,-73.94599,40.83765
287,-73.94257,40.83655
288,-73.93688,40.83906
289,-73.94038,40.84025
290,-73.93922,40.83587
291,-73.93878,40.84287
292,-73.9348,40.84582
293,-73.93779,40.84688
294,-73.93064,40.84671
295,-73.94253,40.84478
296,-73.93069,40.8506
297,-73.93456,40.85209
298,-73.93775,40.85406
299,-73.93955,40.85475
300,-73.93517,40.85648
301,-73.93174,40.85594
302,-73.92746,40.85553
303,-73.92902,40.85896
304,-73.92811,40.86164
305,-73.93151,40.86286
306,-73.94596,40.84383
307,-73.92405,40.86442
308,-73.92038,40.86607
309,-73.99406,40.75712
310,-73.99935,40.7595
311,-73.98997,40.76521
312,-73.98714,40.76407
313,-73.99294,40.76824
314,-73.99419,40.73912
315,-73.97563,40.7396
316,-73.97119,40.79748
317,-73.95025,40.76279
318,-73.91097,40.87567
319,-73.91354,40.78267
320,-73.91571,40.78098
321,-73.90852,40.77723
322,-73.90257,40.77362
323,-73.92354,40.77834
324,-73.91792,40.77716
325,-73.92112,40.77414
326,-73.91462,40.77356
327,-73.91212,40.77129
328,-73.93166,40.77412
329,-73.92569,40.76666
330,-73.92768,40.76421
331,-73.93389,40.76977
332,-73.93026,40.76877
333,-73.93208,40.7664
334,-73.93421,40.76425
335,-73.91659,40.76702
336,-73.92036,40.76424
337,-73.92237,40.76175
338,-73.89346,40.76878
339,-73.89931,40.77029
340,-73.90565,40.76944
341,-73.90957,40.76486
342,-73.89999,40.76382
343,-73.90434,40.75756
344,-73.91019,40.75598
345,-73.91667,40.76053
346,-73.91252,40.75888
347,-73.92425,40.75938
348,-73.92598,40.75664
349,-73.91875,40.75502
350,-73.92809,40.75351
351,-73.93337,40.75395
352,-73.93842,40.75394
353,-73.94273,40.757
354,-73.94542,40.7546
355,-73.94483,40.76084
356,-73.92344,40.76886
357,-73.92254,40.77119
358,-73.92804,40.74878
359,-73.90353,40.78257
360,-73.92964,40.76011
361,-73.93345,40.75996
362,-73.95102,40.74316
363,-73.94548,40.74913
364,-73.93464,40.73983
365,-73.93056,40.74433
366,-73.9283,40.73972
367,-73.92487,40.73619
368,-73.91808,40.73892
369,-73.91987,40.73347
370,-73.92169,40.74454
371,-73.92262,40.73927
372,-73.91469,40.74785
373,-73.91543,40.74401
374,-73.91001,40.74445
375,-73.90719,40.74992
376,-73.90396,40.74822
377,-73.89984,40.75153
378,-73.90534,40.73899
379,-73.90465,40.74277
380,-73.89985,40.74195
381,-73.89937,40.74615
382,-73.90266,40.73608
383,-73.89258,40.73684
384,-73.93426,40.73355
385,-73.91146,40.73453
386,-73.89659,40.75768
387,-73.89559,40.75093
388,-73.88319,40.76409
389,-73.89102,40.76045
390,-73.89093,40.75071
391,-73.8862,40.75097
392,-73.88165,40.75163
393,-73.87706,40.75213
394,-73.88304,40.7584
395,-73.87837,40.76596
396,-73.8723,40.76722
397,-73.86688,40.76334
398,-73.87591,40.75903
399,-73.87141,40.76018
400,-73.87319,40.75193
401,-73.8707,40.74675
402,-73.86599,40.7592
403,-73.86085,40.75929
404,-73.86452,40.75513
405,-73.85845,40.75573
406,-73.86924,40.75189
407,-73.87474,40.77404
408,-73.89374,40.74468
409,-73.88837,40.74496
410,-73.88996,40.7415
411,-73.88509,40.73924
412,-73.86082,40.75036
413,-73.85617,40.75131
414,-73.86486,40.74984
415,-73.8617,40.74448
416,-73.85573,40.74492
417,-73.87688,40.74066
418,-73.87157,40.74281
419,-73.86581,40.74357
420,-73.85534,40.73947
421,-73.87062,40.73852
422,-73.86292,40.73983
423,-73.86271,40.73586
424,-73.87616,40.73342
425,-73.87635,40.73692
426,-73.86945,40.73485
427,-73.88401,40.73503
428,-73.88393,40.73096
429,-73.88279,40.7456
430,-73.87969,40.74492
431,-73.8762,40.74508
432,-73.84291,40.74447
433,-73.90003,40.73096
434,-73.89236,40.73164
435,-73.90033,40.72712
436,-73.8921,40.72763
437,-73.89934,40.71355
438,-73.90366,40.71793
439,-73.90549,40.72333
440,-73.89411,40.71715
441,-73.91667,40.71546
442,-73.91711,40.71
443,-73.90871,40.71329
444,-73.91117,40.70691
445,-73.90307,40.70783
446,-73.90897,40.7025
447,-73.90442,40.70134
448,-73.89016,40.70819
449,-73.89904,40.70295
450,-73.89908,40.6985
451,-73.90295,40.69598
452,-73.88353,40.7038
453,-73.87501,40.70954
454,-73.8734,40.70458
455,-73.88681,40.71917
456,-73.88124,40.71481
457,-73.87834,40.72409
458,-73.87644,40.72016
459,-73.87045,40.72365
460,-73.89091,40.72329
461,-73.88171,40.72635
462,-73.86774,40.71439
463,-73.85447,40.70859
464,-73.8647,40.70695
465,-73.85744,40.70345
466,-73.89291,40.69669
467,-73.88771,40.70043
468,-73.85295,40.70211
469,-73.84474,40.72325
470,-73.83891,40.72191
471,-73.8398,40.71663
472,-73.84372,40.71253
473,-73.85344,40.71549
474,-73.8505,40.72058
475,-73.85639,40.72537
476,-73.86794,40.72571
477,-73.86256,40.72209
478,-73.85932,40.71615
479,-73.86986,40.73009
480,-73.86376,40.72846
481,-73.86215,40.732
482,-73.85244,40.727
483,-73.85223,40.7356
484,-73.85593,40.73402
485,-73.8542,40.73081
486,-73.84866,40.72997
487,-73.84565,40.73212
488,-73.84848,40.78888
489,-73.84589,40.77709
490,-73.84373,40.78372
491,-73.83196,40.7874
492,-73.81912,40.79378
493,-73.83114,40.77009
494,-73.8358,40.75585
495,-73.83149,40.75942
496,-73.83161,40.76259
497,-73.83144,40.75534
498,-73.82796,40.75699
499,-73.82541,40.76244
500,-73.82396,40.75941
501,-73.82088,40.75598
502,-73.82843,40.75161
503,-73.82018,40.74573
504,-73.82777,40.74666
505,-73.83129,40.74466
506,-73.81496,40.75073
507,-73.79997,40.75704
508,-73.80541,40.75495
509,-73.81284,40.76192
510,-73.81322,40.7594
511,-73.81298,40.75627
512,-73.82036,40.76103
513,-73.81957,40.76353
514,-73.82614,40.76657
515,-73.82124,40.76842
516,-73.81434,40.76741
517,-73.79698,40.76133
518,-73.80565,40.76204
519,-73.80761,40.7736
520,-73.80172,40.76854
521,-73.81973,40.78388
522,-73.8208,40.7746
523,-73.81019,40.77904
524,-73.80784,40.78374
525,-73.79056,40.78072
526,-73.79874,40.77943
527,-73.80359,40.7908
528,-73.77714,40.79154
529,-73.78043,40.78361
530,-73.80142,40.75059
531,-73.80497,40.74498
532,-73.80625,40.74028
533,-73.83851,40.77393
534,-73.83164,40.73598
535,-73.81307,40.73258
536,-73.80773,40.73346
537,-73.79967,40.73504
538,-73.82512,40.72487
539,-73.81749,40.7266
540,-73.82197,40.71873
541,-73.81446,40.72055
542,-73.81284,40.71714
543,-73.82032,40.71363
544,-73.81465,40.71305
545,-73.81543,40.70578
546,-73.81161,40.70916
547,-73.80843,40.71213
548,-73.80392,40.71221
549,-73.79983,40.71432
550,-73.79527,40.71423
551,-73.78802,40.71521
552,-73.77945,40.71764
553,-73.77161,40.72221
554,-73.76659,40.71932
555,-73.80826,40.72371
556,-73.79974,40.72711
557,-73.79943,40.72008
558,-73.79051,40.72829
559,-73.77989,40.73176
560,-73.78778,40.72239
561,-73.78175,40.72554
562,-73.79146,40.73512
563,-73.78157,40.73795
564,-73.76858,40.73373
565,-73.83281,40.70987
566,-73.8235,40.70895
567,-73.82723,40.70613
568,-73.83693,40.70044
569,-73.83531,40.70477
570,-73.82931,40.70329
571,-73.861,40.69404
572,-73.86263,40.688
573,-73.85414,40.68974
574,-73.8446,40.69222
575,-73.82099,40.69841
576,-73.82755,40.69933
577,-73.83365,40.69559
578,-73.85847,40.68318
579,-73.84783,40.68581
580,-73.84333,40.6828
581,-73.83736,40.68109
582,-73.83623,40.68962
583,-73.83321,40.68677
584,-73.82032,40.69252
585,-73.84579,40.69687
586,-73.85196,40.67859
587,-73.85252,40.67424
588,-73.84179,40.67672
589,-73.83217,40.67308
590,-73.8391,40.67065
591,-73.85336,40.66575
592,-73.84737,40.65408
593,-73.83508,40.65798
594,-73.83015,40.68127
595,-73.81664,40.68722
596,-73.82474,40.68171
597,-73.81985,40.68005
598,-73.81216,40.68324
599,-73.80922,40.67813
600,-73.81833,40.67375
601,-73.82087,40.66879
602,-73.8097,40.67044
603,-73.80415,40.67042
604,-73.81053,40.66454
605,-73.78627,40.64723
606,-73.77958,40.77183
607,-73.77189,40.77462
608,-73.76593,40.76696
609,-73.77727,40.76531
610,-73.79107,40.76411
611,-73.78845,40.77027
612,-73.78373,40.76406
613,-73.79233,40.75404
614,-73.79163,40.74561
615,-73.79482,40.74003
616,-73.7878,40.75938
617,-73.78164,40.75935
618,-73.78501,40.75228
619,-73.77877,40.75316
620,-73.78267,40.74496
621,-73.77596,40.74685
622,-73.77374,40.76115
623,-73.76392,40.76141
624,-73.77296,40.75673
625,-73.77089,40.75273
626,-73.76722,40.74896
627,-73.76415,40.75556
628,-73.75432,40.73743
629,-73.75456,40.7319
630,-73.76075,40.7442
631,-73.75037,40.74713
632,-73.75047,40.7597
633,-73.74247,40.74531
634,-73.74707,40.7725
635,-73.73415,40.75268
636,-73.72485,40.75976
637,-73.7408,40.76222
638,-73.73148,40.76662
639,-73.75524,40.75461
640,-73.81215,40.7007
641,-73.80875,40.69796
642,-73.8101,40.6942
643,-73.80726,40.7059
644,-73.8058,40.70306
645,-73.79364,40.70788
646,-73.78826,40.70956
647,-73.79897,40.70074
648,-73.79584,40.69481
649,-73.78984,40.69756
650,-73.80554,40.69201
651,-73.80242,40.68737
652,-73.79894,40.68363
653,-73.79675,40.67737
654,-73.78651,40.66933
655,-73.79431,40.67146
656,-73.79694,40.66889
657,-73.7924,40.6895
658,-73.78488,40.69178
659,-73.78939,40.68513
660,-73.78194,40.68689
661,-73.78658,40.67855
662,-73.77723,40.68302
663,-73.77984,40.67188
664,-73.76433,40.67002
665,-73.77246,40.67517
666,-73.76789,40.67905
667,-73.76493,40.68528
668,-73.75814,40.67932
669,-73.75448,40.68929
670,-73.77257,40.68935
671,-73.77109,40.69627
672,-73.75546,40.70073
673,-73.75734,40.69568
674,-73.78304,40.70072
675,-73.7813,40.70562
676,-73.78284,40.71032
677,-73.77789,40.7111
678,-73.77349,40.71258
679,-73.76412,40.71173
680,-73.76321,40.71524
681,-73.76027,40.70582
682,-73.75955,40.70936
683,-73.79856,40.70523
684,-73.80017,40.70786
685,-73.71564,40.75262
686,-73.70802,40.74326
687,-73.70783,40.73364
688,-73.71984,40.73849
689,-73.71777,40.72871
690,-73.7402,40.73345
691,-73.73027,40.74046
692,-73.72523,40.73557
693,-73.7295,40.72844
694,-73.74983,40.72801
695,-73.75887,40.72275
696,-73.75158,40.72299
697,-73.74225,40.72267
698,-73.73647,40.72487
699,-73.75357,40.71672
700,-73.74681,40.71889
701,-73.73374,40.71539
702,-73.74366,40.71254
703,-73.75057,40.71016
704,-73.73791,40.70678
705,-73.73102,40.70724
706,-73.72931,40.70133
707,-73.74606,40.70072
708,-73.74447,40.70608
709,-73.73734,40.70104
710,-73.73162,40.69831
711,-73.73941,40.69747
712,-73.73078,40.69415
713,-73.74282,40.69171
714,-73.7365,40.68977
715,-73.72968,40.68747
716,-73.7294,40.67768
717,-73.74039,40.6775
718,-73.73859,40.68357
719,-73.74871,40.68179
720,-73.75149,40.67569
721,-73.75625,40.67173
722,-73.74298,40.67285
723,-73.74739,40.66883
724,-73.7335,40.66984
725,-73.77389,40.66474
726,-73.76564,40.66137
727,-73.78348,40.66552
728,-73.74052,40.66237
729,-73.72995,40.65973
730,-73.73385,40.65857
731,-73.74539,40.65073
732,-73.75083,40.65585
733,-73.75069,40.66366
734,-73.75599,40.66032
735,-73.75078,40.60746
736,-73.76499,40.60603
737,-73.76791,40.59518
738,-73.7464,40.59892
739,-73.75892,40.59575
740,-73.78084,40.59814
741,-73.79644,40.5939
742,-73.81227,40.58786
743,-73.83776,40.58029
744,-73.89657,40.5627
745,-73.81328,40.61527
746,-73.93948,40.76162
747,-73.918,40.72386
748,-73.92271,40.72979
749,-73.88612,40.69316
750,-73.77104,40.70474
751,-73.82646,40.74028
752,-73.82267,40.73353
753,-73.91687,40.80372
754,-73.92601,40.8089
755,-73.92127,40.80685
756,-73.91701,40.80494
757,-73.91349,40.80722
758,-73.91118,40.81111
759,-73.90621,40.80995
760,-73.92984,40.82035
761,-73.92705,40.81367
762,-73.92193,40.80965
763,-73.91999,40.81134
764,-73.92193,40.81731
765,-73.91762,40.81355
766,-73.91345,40.81813
767,-73.91627,40.82174
768,-73.91869,40.8194
769,-73.9078,40.819
770,-73.90731,40.81521
771,-73.88969,40.81517
772,-73.89448,40.81428
773,-73.89794,40.80593
774,-73.88731,40.81959
775,-73.88558,40.81588
776,-73.87705,40.81045
777,-73.90117,40.81482
778,-73.89772,40.81957
779,-73.89455,40.81841
780,-73.89409,40.82231
781,-73.89014,40.8232
782,-73.88844,40.82591
783,-73.89841,40.82582
784,-73.89934,40.82251
785,-73.89284,40.82556
786,-73.90759,40.83137
787,-73.90986,40.82702
788,-73.91264,40.82727
789,-73.91286,40.82352
790,-73.90261,40.82706
791,-73.90649,40.82622
792,-73.90403,40.82272
793,-73.90537,40.83517
794,-73.90104,40.8428
795,-73.90287,40.83956
796,-73.89554,40.83852
797,-73.90196,40.83255
798,-73.89896,40.831
799,-73.89457,40.83342
800,-73.89041,40.83557
801,-73.89405,40.82856
802,-73.88944,40.82822
803,-73.88863,40.83202
804,-73.88542,40.83678
805,-73.92626,40.82435
806,-73.9233,40.82247
807,-73.92729,40.82992
808,-73.92287,40.83046
809,-73.92038,40.8352
810,-73.92897,40.8338
811,-73.93042,40.83191
812,-73.92592,40.83673
813,-73.92633,40.84181
814,-73.92398,40.84036
815,-73.91998,40.84172
816,-73.9148,40.8419
817,-73.91746,40.83787
818,-73.91992,40.82814
819,-73.91704,40.82615
820,-73.91756,40.83192
821,-73.91412,40.83071
822,-73.91476,40.83586
823,-73.91066,40.83484
824,-73.91143,40.84069
825,-73.90793,40.8414
826,-73.92076,40.84926
827,-73.91879,40.85593
828,-73.91375,40.84812
829,-73.91809,40.84733
830,-73.91493,40.85402
831,-73.91353,40.8574
832,-73.91191,40.85256
833,-73.90812,40.85662
834,-73.89906,40.85163
835,-73.90235,40.85183
836,-73.90648,40.85328
837,-73.9049,40.85223
838,-73.91035,40.84818
839,-73.9078,40.84594
840,-73.90295,40.84599
841,-73.90509,40.84824
842,-73.90323,40.85899
843,-73.90083,40.85861
844,-73.8967,40.85736
845,-73.89568,40.86052
846,-73.89133,40.84146
847,-73.88377,40.84013
848,-73.89022,40.84326
849,-73.87566,40.83873
850,-73.87595,40.84278
851,-73.88327,40.84441
852,-73.88728,40.84655
853,-73.89047,40.84876
854,-73.89775,40.8452
855,-73.89653,40.85036
856,-73.89313,40.85017
857,-73.89266,40.85632
858,-73.88341,40.85234
859,-73.88728,40.85312
860,-73.88512,40.85643
861,-73.88931,40.85799
862,-73.88561,40.86182
863,-73.91312,40.86043
864,-73.90929,40.8606
865,-73.90496,40.86106
866,-73.90889,40.8677
867,-73.90621,40.86663
868,-73.90467,40.86485
869,-73.90099,40.86566
870,-73.89787,40.86465
871,-73.8938,40.86353
872,-73.89042,40.86659
873,-73.89449,40.86868
874,-73.89064,40.8713
875,-73.88736,40.869
876,-73.88753,40.87535
877,-73.88556,40.87382
878,-73.88393,40.86995
879,-73.87937,40.87079
880,-73.88311,40.88126
881,-73.88202,40.87663
882,-73.87767,40.87684
883,-73.87439,40.87575
884,-73.87677,40.88167
885,-73.89287,40.87543
886,-73.90082,40.87129
887,-73.90192,40.87802
888,-73.90359,40.8737
889,-73.89773,40.88225
890,-73.891,40.88359
891,-73.90289,40.88063
892,-73.90779,40.87917
893,-73.90396,40.8847
894,-73.91843,40.88019
895,-73.91846,40.88305
896,-73.9091,40.88469
897,-73.9125,40.88465
898,-73.90581,40.89045
899,-73.90048,40.89503
900,-73.90577,40.89734
901,-73.90035,40.90969
902,-73.90115,40.90436
903,-73.91084,40.9048
904,-73.91357,40.89305
905,-73.88236,40.83284
906,-73.87591,40.83313
907,-73.88001,40.8309
908,-73.86562,40.83309
909,-73.87109,40.83299
910,-73.86544,40.83733
911,-73.87033,40.83725
912,-73.86275,40.83688
913,-73.8596,40.83594
914,-73.85638,40.83453
915,-73.85736,40.83921
916,-73.85106,40.83632
917,-73.84981,40.83933
918,-73.8465,40.8411
919,-73.85307,40.83202
920,-73.84693,40.83093
921,-73.84342,40.83498
922,-73.88297,40.82556
923,-73.87868,40.82616
924,-73.87485,40.82683
925,-73.86706,40.82634
926,-73.86837,40.82923
927,-73.85364,40.82876
928,-73.86141,40.83064
929,-73.85899,40.82806
930,-73.87855,40.82165
931,-73.87184,40.81643
932,-73.86956,40.82248
933,-73.86298,40.81382
934,-73.86368,40.82346
935,-73.85927,40.81882
936,-73.85285,40.81248
937,-73.85801,40.82468
938,-73.85,40.82505
939,-73.84351,40.82093
940,-73.84864,40.8183
941,-73.82813,40.87415
942,-73.82359,40.86317
943,-73.83452,40.84728
944,-73.83155,40.8521
945,-73.82319,40.85381
946,-73.83254,40.84138
947,-73.83111,40.84568
948,-73.83665,40.83301
949,-73.8298,40.83704
950,-73.82077,40.82656
951,-73.82536,40.83177
952,-73.83047,40.82856
953,-73.82504,40.82579
954,-73.83397,40.81713
955,-73.82177,40.81706
956,-73.80613,40.81323
957,-73.81071,40.82123
958,-73.81825,40.83086
959,-73.82103,40.84104
960,-73.78153,40.84907
961,-73.86899,40.86831
962,-73.8661,40.86824
963,-73.86321,40.86821
964,-73.8635,40.86158
965,-73.86008,40.86124
966,-73.86035,40.86819
967,-73.86931,40.86139
968,-73.86635,40.86155
969,-73.85745,40.86817
970,-73.85142,40.86819
971,-73.85313,40.86192
972,-73.84535,40.8671
973,-73.8411,40.8661
974,-73.84599,40.86145
975,-73.83802,40.86125
976,-73.86581,40.85429
977,-73.85874,40.85323
978,-73.85192,40.85421
979,-73.83982,40.8486
980,-73.84527,40.85515
981,-73.86946,40.84149
982,-73.86789,40.84501
983,-73.86057,40.84274
984,-73.86321,40.84462
985,-73.8652,40.84807
986,-73.85079,40.84398
987,-73.85543,40.8471
988,-73.8483,40.84896
989,-73.85395,40.87201
990,-73.85927,40.87282
991,-73.86514,40.87388
992,-73.8694,40.87422
993,-73.84972,40.87345
994,-73.84306,40.87379
995,-73.83644,40.86668
996,-73.85577,40.87603
997,-73.84879,40.8795
998,-73.86206,40.87922
999,-73.85569,40.8793
1000,-73.85941,40.88416
1001,-73.85393,40.8825
1002,-73.8603,40.89272
1003,-73.86453,40.88461
1004,-73.85675,40.88911
1005,-73.85101,40.88738
1006,-73.83526,40.88598
1007,-73.84426,40.88378
1008,-73.83465,40.87858
1009,-73.81453,40.88721
1010,-73.8313,40.89018
1011,-73.84488,40.89137
1012,-73.87167,40.8978
1013,-73.86547,40.8988
1014,-73.85094,40.9002
1015,-73.85465,40.90328
1016,-73.8597,40.89709
1017,-73.855,40.89518
1018,-73.84177,40.89523
1019,-73.84608,40.89422
1020,-73.85022,40.897
1021,-73.84521,40.90096
1022,-73.88249,40.89432
1023,-73.80408,40.8712
1024,-73.87578,40.8577
1025,-73.88353,40.7911
1026,-73.93069,40.71733
1027,-73.92255,40.71066
1028,-73.94901,40.73362
1029,-73.94141,40.72864
1030,-73.94315,40.72317
1031,-73.93853,40.72561
1032,-73.96258,40.7241
1033,-73.95743,40.73398
1034,-73.95704,40.7299
1035,-73.9535,40.73185
1036,-73.95549,40.72614
1037,-73.95263,40.72339
1038,-73.94787,40.72443
1039,-73.94911,40.72767
1040,-73.94917,40.71949
1041,-73.9569,40.71833
1042,-73.95539,40.71528
1043,-73.96058,40.71914
1044,-73.96619,40.70809
1045,-73.96556,40.71069
1046,-73.96396,40.71334
1047,-73.95901,40.71124
1048,-73.96024,40.70846
1049,-73.96151,40.70574
1050,-73.96466,40.70396
1051,-73.95466,40.7006
1052,-73.95778,40.70348
1053,-73.96045,40.70018
1054,-73.95239,40.71134
1055,-73.95388,40.70797
1056,-73.94748,40.7012
1057,-73.95092,40.703
1058,-73.95484,40.70552
1059,-73.9396,40.70264
1060,-73.94442,40.70325
1061,-73.92905,40.7062
1062,-73.93674,40.70897
1063,-73.9359,40.70394
1064,-73.94155,40.70738
1065,-73.94692,40.70736
1066,-73.9387,40.71344
1067,-73.9436,40.71195
1068,-73.94768,40.71177
1069,-73.93865,40.71888
1070,-73.94235,40.71783
1071,-73.94481,40.71579
1072,-73.94917,40.71531
